"";"Preis";"Typ";"Getriebe";"PS";"kilometer";"Kraftstoff";"Marke";"alter";"brandModel"
"8738";5500;"limousine";"manuell";101;150000;"diesel";"volkswagen";12;"volkswagen_passat"
"8739";22500;"kombi";"manuell";150;70000;"diesel";"audi";3;"audi_a4"
"8740";990;"kombi";"manuell";130;150000;"benzin";"volkswagen";17;"volkswagen_passat"
"8741";14499;"coupe";"automatik";218;125000;"benzin";"bmw";10;"bmw_3er"
"8742";800;"kombi";"manuell";116;150000;"benzin";"ford";17;"ford_focus"
"8743";900;"kleinwagen";"manuell";60;150000;"diesel";"volkswagen";17;"volkswagen_lupo"
"8744";9999;"kleinwagen";"manuell";200;150000;"diesel";"bmw";8;"bmw_1er"
"8745";10900;"kombi";"manuell";105;150000;"diesel";"skoda";4;"skoda_octavia"
"8746";1000;"limousine";"manuell";86;150000;"benzin";"toyota";16;"toyota_corolla"
"8747";8700;"kombi";"manuell";114;150000;"diesel";"volvo";6;"volvo_v50"
"8748";4899;"kleinwagen";"manuell";68;80000;"benzin";"peugeot";5;"peugeot_1_reihe"
"8749";3650;"kombi";"manuell";65;125000;"diesel";"renault";8;"renault_clio"
"8750";500;"kombi";"manuell";107;150000;"benzin";"renault";17;"renault_megane"
"8751";4900;"kleinwagen";"manuell";58;30000;"benzin";"renault";6;"renault_twingo"
"8752";1699;"limousine";"manuell";90;150000;"diesel";"volkswagen";20;"volkswagen_golf"
"8753";14999;"limousine";"automatik";156;40000;"benzin";"mercedes_benz";6;"mercedes_benz_c_klasse"
"8754";34900;"kombi";"manuell";190;30000;"diesel";"audi";2;"audi_a6"
"8755";41000;"bus";"manuell";179;80000;"diesel";"volkswagen";4;"volkswagen_transporter"
"8756";16490;"kombi";"manuell";163;125000;"diesel";"volvo";4;"volvo_v60"
"8757";2849;"cabrio";"manuell";140;150000;"benzin";"mazda";18;"mazda_mx_reihe"
"8758";1950;"limousine";"manuell";52;125000;"benzin";"opel";42;"opel_kadett"
"8759";1380;"bus";"manuell";110;150000;"diesel";"ford";17;"ford_galaxy"
"8760";30200;"limousine";"automatik";170;30000;"diesel";"mercedes_benz";3;"mercedes_benz_e_klasse"
"8761";1650;"kleinwagen";"manuell";69;150000;"benzin";"ford";14;"ford_fiesta"
"8762";24999;"kombi";"automatik";177;1e+07;"diesel";"audi";4;"audi_a6"
"8763";2750;"cabrio";"automatik";61;90000;"benzin";"smart";14;"smart_fortwo"
"8764";1900;"limousine";"manuell";122;150000;"benzin";"mercedes_benz";20;"mercedes_benz_c_klasse"
"8765";12600;"bus";"manuell";174;150000;"diesel";"volkswagen";13;"volkswagen_transporter"
"8766";2200;"kleinwagen";"manuell";60;125000;"benzin";"volkswagen";14;"volkswagen_lupo"
"8767";9200;"bus";"manuell";80;60000;"benzin";"volkswagen";7;"volkswagen_golf"
"8768";17900;"kombi";"manuell";122;50000;"benzin";"audi";3;"audi_a3"
"8769";11900;"kombi";"manuell";136;150000;"diesel";"volvo";8;"volvo_v70"
"8770";1100;"limousine";"manuell";106;150000;"benzin";"opel";17;"opel_astra"
"8771";1650;"kleinwagen";"manuell";75;150000;"benzin";"opel";12;"opel_corsa"
"8772";6950;"kombi";"manuell";163;150000;"diesel";"bmw";10;"bmw_3er"
"8773";1190;"kombi";"manuell";122;150000;"benzin";"mercedes_benz";19;"mercedes_benz_c_klasse"
"8774";6600;"bus";"manuell";102;125000;"benzin";"volkswagen";9;"volkswagen_golf"
"8775";4500;"limousine";"manuell";131;150000;"diesel";"volkswagen";12;"volkswagen_passat"
"8776";2800;"kleinwagen";"manuell";169;150000;"benzin";"renault";14;"renault_clio"
"8777";3500;"kombi";"manuell";200;150000;"lpg";"volvo";15;"volvo_v70"
"8778";4100;"kombi";"automatik";170;150000;"diesel";"mercedes_benz";13;"mercedes_benz_c_klasse"
"8779";8670;"kombi";"manuell";136;150000;"diesel";"mercedes_benz";8;"mercedes_benz_c_klasse"
"8780";1599;"kleinwagen";"manuell";64;150000;"benzin";"seat";12;"seat_ibiza"
"8781";6800;"coupe";"manuell";150;150000;"diesel";"bmw";11;"bmw_3er"
"8782";625;"limousine";"manuell";90;150000;"benzin";"volkswagen";30;"volkswagen_golf"
"8783";29500;"limousine";"automatik";204;80000;"diesel";"audi";4;"audi_a6"
"8784";2599;"limousine";"manuell";82;150000;"benzin";"mercedes_benz";12;"mercedes_benz_a_klasse"
"8785";5555;"cabrio";"automatik";192;125000;"benzin";"mercedes_benz";17;"mercedes_benz_slk"
"8786";1800;"kombi";"manuell";101;150000;"benzin";"volkswagen";19;"volkswagen_golf"
"8787";1850;"cabrio";"manuell";107;150000;"benzin";"renault";16;"renault_megane"
"8788";10990;"kleinwagen";"manuell";174;60000;"benzin";"mini";7;"mini_cooper"
"8789";26499;"limousine";"automatik";204;70000;"diesel";"audi";5;"audi_a6"
"8790";8000;"bus";"manuell";80;50000;"benzin";"volkswagen";8;"volkswagen_golf"
"8791";9999;"kombi";"manuell";174;90000;"benzin";"mini";9;"mini_clubman"
"8792";525;"kleinwagen";"manuell";60;150000;"benzin";"fiat";15;"fiat_punto"
"8793";800;"kleinwagen";"manuell";75;150000;"benzin";"renault";16;"renault_clio"
"8794";10500;"bus";"manuell";170;90000;"diesel";"volkswagen";9;"volkswagen_touran"
"8795";12500;"limousine";"automatik";184;150000;"benzin";"mercedes_benz";9;"mercedes_benz_c_klasse"
"8796";9000;"kleinwagen";"manuell";86;40000;"benzin";"volkswagen";6;"volkswagen_polo"
"8797";550;"kombi";"manuell";69;125000;"diesel";"ford";20;"ford_escort"
"8798";1600;"kleinwagen";"manuell";64;90000;"benzin";"daewoo";12;"daewoo_matiz"
"8799";4600;"bus";"manuell";116;125000;"benzin";"volkswagen";12;"volkswagen_touran"
"8800";9999;"cabrio";"automatik";54;20000;"diesel";"smart";5;"smart_fortwo"
"8801";2250;"kombi";"automatik";170;150000;"diesel";"mercedes_benz";16;"mercedes_benz_e_klasse"
"8802";6500;"cabrio";"manuell";120;125000;"benzin";"audi";18;"audi_80"
"8803";7390;"kombi";"manuell";116;80000;"benzin";"audi";11;"audi_a3"
"8804";1150;"kleinwagen";"manuell";90;150000;"benzin";"opel";18;"opel_tigra"
"8805";6599;"limousine";"manuell";80;70000;"benzin";"volkswagen";7;"volkswagen_golf"
"8806";1500;"cabrio";"manuell";147;150000;"benzin";"opel";14;"opel_astra"
"8807";14800;"limousine";"manuell";211;60000;"benzin";"volkswagen";5;"volkswagen_golf"
"8808";400;"limousine";"manuell";155;150000;"benzin";"bmw";18;"bmw_3er"
"8809";1500;"kleinwagen";"manuell";58;1e+07;"benzin";"renault";12;"renault_twingo"
"8810";15999;"kombi";"manuell";280;90000;"benzin";"opel";8;"opel_vectra"
"8811";1400;"limousine";"manuell";170;150000;"benzin";"bmw";20;"bmw_5er"
"8812";6300;"limousine";"manuell";125;1e+07;"benzin";"ford";8;"ford_focus"
"8813";6390;"kombi";"manuell";116;150000;"diesel";"audi";9;"audi_a4"
"8814";26450;"coupe";"manuell";204;1e+07;"diesel";"mercedes_benz";6;"mercedes_benz_e_klasse"
"8815";3500;"bus";"manuell";116;150000;"diesel";"volkswagen";14;"volkswagen_sharan"
"8816";1200;"kleinwagen";"manuell";60;150000;"benzin";"volkswagen";15;"volkswagen_lupo"
"8817";1000;"kleinwagen";"manuell";60;150000;"benzin";"peugeot";13;"peugeot_1_reihe"
"8818";10800;"cabrio";"automatik";231;150000;"benzin";"bmw";14;"bmw_3er"
"8819";14500;"suv";"automatik";185;150000;"diesel";"volvo";10;"volvo_xc_reihe"
"8820";1111;"kleinwagen";"manuell";75;90000;"benzin";"ford";15;"ford_fiesta"
"8821";2500;"limousine";"manuell";231;150000;"benzin";"bmw";15;"bmw_3er"
"8822";1600;"kombi";"manuell";114;5000;"diesel";"nissan";14;"nissan_almera"
"8823";5500;"kombi";"automatik";190;150000;"diesel";"mercedes_benz";11;"mercedes_benz_e_klasse"
"8824";600;"kombi";"manuell";101;150000;"diesel";"opel";16;"opel_vectra"
"8825";14200;"kombi";"manuell";105;1e+07;"diesel";"volkswagen";5;"volkswagen_passat"
"8826";2999;"kleinwagen";"manuell";131;150000;"diesel";"skoda";13;"skoda_fabia"
"8827";2950;"kombi";"manuell";131;150000;"diesel";"volkswagen";14;"volkswagen_bora"
"8828";6490;"limousine";"automatik";140;150000;"diesel";"volkswagen";12;"volkswagen_golf"
"8829";5700;"kombi";"automatik";179;150000;"diesel";"audi";10;"audi_a4"
"8830";2850;"coupe";"automatik";220;150000;"benzin";"mercedes_benz";21;"mercedes_benz_e_klasse"
"8831";7950;"kleinwagen";"manuell";101;60000;"benzin";"opel";6;"opel_corsa"
"8832";4300;"coupe";"manuell";124;90000;"benzin";"honda";24;"honda_civic"
"8833";4900;"suv";"manuell";135;125000;"benzin";"hyundai";11;"hyundai_santa"
"8834";5200;"bus";"manuell";129;125000;"benzin";"toyota";12;"toyota_verso"
"8835";990;"kleinwagen";"manuell";54;90000;"benzin";"opel";17;"opel_corsa"
"8836";2100;"limousine";"manuell";105;150000;"benzin";"bmw";15;"bmw_3er"
"8837";800;"kombi";"manuell";101;150000;"benzin";"ford";16;"ford_focus"
"8838";3999;"kleinwagen";"manuell";150;150000;"benzin";"ford";10;"ford_fiesta"
"8839";2999;"coupe";"automatik";150;150000;"benzin";"audi";23;"audi_80"
"8840";2500;"kombi";"manuell";116;150000;"diesel";"ford";10;"ford_mondeo"
"8841";42500;"suv";"automatik";150;5000;"diesel";"bmw";1;"bmw_x_reihe"
"8842";14490;"cabrio";"automatik";163;80000;"benzin";"audi";10;"audi_a4"
"8843";4798;"kombi";"manuell";150;150000;"diesel";"renault";9;"renault_laguna"
"8844";9000;"kombi";"automatik";170;150000;"diesel";"volkswagen";9;"volkswagen_passat"
"8845";750;"kleinwagen";"manuell";60;150000;"benzin";"ford";16;"ford_ka"
"8846";23999;"limousine";"manuell";150;50000;"diesel";"audi";2;"audi_a3"
"8847";12800;"limousine";"automatik";184;125000;"diesel";"bmw";5;"bmw_5er"
"8848";1750;"coupe";"automatik";197;150000;"benzin";"mercedes_benz";15;"mercedes_benz_cl"
"8849";950;"bus";"automatik";139;150000;"benzin";"renault";15;"renault_scenic"
"8850";549;"kleinwagen";"manuell";60;150000;"benzin";"volkswagen";20;"volkswagen_polo"
"8851";14990;"bus";"manuell";122;70000;"benzin";"mercedes_benz";4;"mercedes_benz_b_klasse"
"8852";1750;"limousine";"manuell";103;150000;"benzin";"fiat";13;"fiat_stilo"
"8853";6200;"limousine";"manuell";116;125000;"benzin";"volkswagen";13;"volkswagen_golf"
"8854";14999;"limousine";"automatik";211;125000;"benzin";"volkswagen";6;"volkswagen_golf"
"8855";10250;"limousine";"manuell";218;150000;"benzin";"bmw";11;"bmw_3er"
"8856";6200;"limousine";"manuell";136;1e+07;"benzin";"mercedes_benz";12;"mercedes_benz_a_klasse"
"8857";8900;"bus";"manuell";170;125000;"diesel";"volkswagen";10;"volkswagen_touran"
"8858";4650;"cabrio";"manuell";109;70000;"diesel";"mitsubishi";9;"mitsubishi_colt"
"8859";16400;"limousine";"manuell";143;50000;"diesel";"bmw";6;"bmw_3er"
"8860";6295;"kleinwagen";"manuell";116;60000;"benzin";"mini";13;"mini_cooper"
"8861";11900;"limousine";"automatik";231;150000;"diesel";"bmw";8;"bmw_7er"
"8862";6950;"bus";"automatik";185;150000;"diesel";"kia";9;"kia_carnival"
"8863";1600;"limousine";"manuell";101;150000;"benzin";"audi";20;"audi_a3"
"8864";4499;"kombi";"automatik";170;150000;"benzin";"mercedes_benz";17;"mercedes_benz_e_klasse"
"8865";16900;"kombi";"automatik";235;150000;"diesel";"bmw";8;"bmw_5er"
"8866";14500;"limousine";"automatik";170;150000;"diesel";"mercedes_benz";6;"mercedes_benz_c_klasse"
"8867";17000;"suv";"manuell";139;150000;"diesel";"land_rover";13;"land_rover_discovery"
"8868";2950;"limousine";"manuell";90;150000;"benzin";"honda";17;"honda_civic"
"8869";7250;"limousine";"manuell";116;150000;"diesel";"bmw";6;"bmw_1er"
"8870";4290;"limousine";"manuell";101;150000;"diesel";"volkswagen";14;"volkswagen_bora"
"8871";11850;"cabrio";"manuell";69;5000;"benzin";"fiat";1;"fiat_500"
"8872";1700;"limousine";"automatik";110;150000;"diesel";"volkswagen";18;"volkswagen_passat"
"8873";15600;"kombi";"automatik";170;90000;"diesel";"volkswagen";5;"volkswagen_passat"
"8874";13900;"cabrio";"automatik";231;125000;"benzin";"mercedes_benz";11;"mercedes_benz_clk"
"8875";21800;"kombi";"automatik";299;1e+07;"benzin";"volkswagen";8;"volkswagen_passat"
"8876";15399;"cabrio";"automatik";200;150000;"benzin";"audi";7;"audi_a4"
"8877";8600;"suv";"automatik";150;5000;"diesel";"chevrolet";8;"chevrolet_captiva"
"8878";7490;"kleinwagen";"manuell";60;60000;"benzin";"volkswagen";5;"volkswagen_polo"
"8879";999;"kombi";"automatik";125;150000;"diesel";"mercedes_benz";18;"mercedes_benz_e_klasse"
"8880";12800;"kombi";"automatik";177;125000;"benzin";"audi";10;"audi_a6"
"8881";5800;"limousine";"manuell";120;80000;"benzin";"peugeot";7;"peugeot_3_reihe"
"8882";3850;"kleinwagen";"manuell";75;80000;"benzin";"skoda";13;"skoda_fabia"
"8883";1200;"limousine";"manuell";60;5000;"benzin";"fiat";15;"fiat_punto"
"8884";7000;"cabrio";"manuell";140;80000;"benzin";"peugeot";8;"peugeot_3_reihe"
"8885";5800;"bus";"manuell";69;150000;"diesel";"volkswagen";28;"volkswagen_transporter"
"8886";6000;"kombi";"automatik";136;125000;"diesel";"citroen";7;"citroen_c5"
"8887";5500;"cabrio";"manuell";95;50000;"benzin";"ford";11;"ford_ka"
"8888";17500;"limousine";"manuell";143;80000;"diesel";"bmw";5;"bmw_x_reihe"
"8889";5900;"kombi";"automatik";147;60000;"benzin";"opel";14;"opel_zafira"
"8890";2200;"limousine";"automatik";136;125000;"benzin";"honda";17;"honda_accord"
"8891";2200;"bus";"manuell";116;5000;"benzin";"volkswagen";17;"volkswagen_sharan"
"8892";4900;"kombi";"manuell";131;150000;"diesel";"volkswagen";14;"volkswagen_passat"
"8893";2300;"limousine";"manuell";170;150000;"benzin";"bmw";20;"bmw_5er"
"8894";3399;"kombi";"manuell";101;150000;"diesel";"volkswagen";15;"volkswagen_passat"
"8895";13499;"limousine";"automatik";200;1e+07;"benzin";"audi";8;"audi_a3"
"8896";2850;"kombi";"manuell";110;150000;"diesel";"skoda";16;"skoda_octavia"
"8897";3199;"limousine";"manuell";150;150000;"diesel";"opel";9;"opel_astra"
"8898";2200;"limousine";"manuell";101;150000;"benzin";"volkswagen";17;"volkswagen_golf"
"8899";1690;"kleinwagen";"manuell";102;150000;"benzin";"mercedes_benz";16;"mercedes_benz_a_klasse"
"8900";8950;"bus";"automatik";109;1e+07;"diesel";"mercedes_benz";10;"mercedes_benz_b_klasse"
"8901";4750;"kleinwagen";"manuell";68;60000;"benzin";"toyota";7;"toyota_aygo"
"8902";5600;"kleinwagen";"manuell";80;150000;"benzin";"volkswagen";7;"volkswagen_polo"
"8903";6650;"kleinwagen";"manuell";75;60000;"benzin";"seat";7;"seat_ibiza"
"8904";4000;"limousine";"automatik";306;150000;"benzin";"mercedes_benz";18;"mercedes_benz_s_klasse"
"8905";13490;"bus";"manuell";105;50000;"benzin";"seat";4;"seat_altea"
"8906";12000;"coupe";"automatik";231;150000;"diesel";"bmw";10;"bmw_3er"
"8907";1299;"kombi";"manuell";184;150000;"benzin";"volkswagen";20;"volkswagen_passat"
"8908";7200;"kombi";"automatik";150;150000;"diesel";"mercedes_benz";10;"mercedes_benz_c_klasse"
"8909";2700;"kombi";"manuell";120;150000;"diesel";"chrysler";13;"chrysler_ptcruiser"
"8910";5900;"limousine";"manuell";105;150000;"diesel";"volkswagen";9;"volkswagen_golf"
"8911";899;"kleinwagen";"manuell";45;125000;"benzin";"volkswagen";20;"volkswagen_polo"
"8912";6500;"kleinwagen";"manuell";116;125000;"benzin";"mini";11;"mini_cooper"
"8913";1450;"kombi";"manuell";75;150000;"benzin";"renault";16;"renault_megane"
"8914";2300;"cabrio";"manuell";95;90000;"benzin";"ford";13;"ford_ka"
"8915";5500;"limousine";"automatik";177;150000;"diesel";"mercedes_benz";14;"mercedes_benz_e_klasse"
"8916";2800;"kleinwagen";"manuell";60;150000;"benzin";"peugeot";11;"peugeot_2_reihe"
"8917";7999;"kombi";"automatik";224;150000;"diesel";"audi";11;"audi_a6"
"8918";2299;"cabrio";"manuell";136;125000;"benzin";"peugeot";15;"peugeot_2_reihe"
"8919";1450;"kleinwagen";"manuell";60;80000;"benzin";"ford";13;"ford_ka"
"8920";2650;"kombi";"manuell";75;125000;"benzin";"dacia";9;"dacia_logan"
"8921";14200;"kombi";"manuell";211;70000;"benzin";"mini";8;"mini_clubman"
"8922";1650;"limousine";"manuell";101;150000;"benzin";"opel";17;"opel_astra"
"8923";750;"kleinwagen";"automatik";60;150000;"benzin";"volkswagen";18;"volkswagen_polo"
"8924";12890;"cabrio";"automatik";163;60000;"benzin";"mercedes_benz";11;"mercedes_benz_slk"
"8925";4300;"kleinwagen";"manuell";54;125000;"benzin";"volkswagen";10;"volkswagen_polo"
"8926";6990;"bus";"manuell";90;150000;"diesel";"citroen";6;"citroen_berlingo"
"8927";5600;"limousine";"automatik";163;150000;"benzin";"mercedes_benz";13;"mercedes_benz_c_klasse"
"8928";5400;"limousine";"manuell";193;70000;"benzin";"mercedes_benz";10;"mercedes_benz_a_klasse"
"8929";1700;"kombi";"manuell";150;150000;"benzin";"bmw";19;"bmw_5er"
"8930";650;"limousine";"manuell";101;150000;"benzin";"opel";20;"opel_astra"
"8931";800;"kleinwagen";"manuell";60;150000;"benzin";"peugeot";16;"peugeot_2_reihe"
"8932";2550;"suv";"automatik";163;150000;"diesel";"mercedes_benz";16;"mercedes_benz_m_klasse"
"8933";5350;"bus";"manuell";163;1e+07;"benzin";"renault";13;"renault_espace"
"8934";3950;"bus";"manuell";101;150000;"diesel";"volkswagen";13;"volkswagen_touran"
"8935";19490;"bus";"automatik";170;80000;"diesel";"volkswagen";5;"volkswagen_touran"
"8936";1499;"kleinwagen";"manuell";60;150000;"benzin";"opel";11;"opel_corsa"
"8937";6900;"kombi";"manuell";105;150000;"diesel";"skoda";11;"skoda_octavia"
"8938";27500;"limousine";"automatik";272;50000;"benzin";"volkswagen";6;"volkswagen_golf"
"8939";6959;"limousine";"manuell";147;80000;"benzin";"opel";13;"opel_astra"
"8940";3800;"suv";"automatik";212;150000;"benzin";"jeep";18;"jeep_grand"
"8941";2399;"kombi";"manuell";74;150000;"benzin";"skoda";15;"skoda_octavia"
"8942";3990;"kleinwagen";"manuell";160;150000;"diesel";"seat";12;"seat_ibiza"
"8943";1900;"kombi";"manuell";90;150000;"diesel";"toyota";14;"toyota_corolla"
"8944";699;"limousine";"manuell";95;150000;"benzin";"subaru";17;"subaru_impreza"
"8945";12000;"kombi";"automatik";218;90000;"benzin";"bmw";10;"bmw_3er"
"8946";1350;"limousine";"manuell";136;150000;"benzin";"mercedes_benz";22;"mercedes_benz_c_klasse"
"8947";980;"kleinwagen";"manuell";60;150000;"benzin";"volkswagen";17;"volkswagen_polo"
"8948";3990;"kombi";"manuell";109;150000;"diesel";"ford";9;"ford_focus"
"8949";1999;"coupe";"manuell";101;150000;"benzin";"opel";17;"opel_astra"
"8950";4999;"limousine";"automatik";122;150000;"benzin";"bmw";38;"bmw_3er"
"8951";7800;"kombi";"automatik";163;150000;"benzin";"audi";11;"audi_a4"
"8952";1500;"limousine";"manuell";102;150000;"benzin";"bmw";22;"bmw_3er"
"8953";11200;"limousine";"automatik";143;150000;"diesel";"bmw";5;"bmw_3er"
"8954";4100;"limousine";"manuell";54;60000;"benzin";"ford";35;"ford_escort"
"8955";4700;"kombi";"manuell";101;150000;"diesel";"volkswagen";14;"volkswagen_bora"
"8956";15450;"limousine";"manuell";105;40000;"diesel";"volkswagen";2;"volkswagen_golf"
"8957";750;"kleinwagen";"manuell";60;125000;"benzin";"fiat";12;"fiat_punto"
"8958";12499;"suv";"manuell";140;125000;"diesel";"volkswagen";7;"volkswagen_tiguan"
"8959";1500;"kleinwagen";"manuell";50;150000;"benzin";"volkswagen";15;"volkswagen_polo"
"8960";890;"kombi";"manuell";116;150000;"benzin";"ford";17;"ford_mondeo"
"8961";6666;"limousine";"automatik";140;150000;"diesel";"volkswagen";10;"volkswagen_touran"
"8962";7500;"cabrio";"manuell";150;125000;"benzin";"audi";15;"audi_tt"
"8963";500;"kombi";"automatik";115;150000;"benzin";"opel";17;"opel_vectra"
"8964";1600;"kleinwagen";"manuell";50;150000;"benzin";"volkswagen";14;"volkswagen_lupo"
"8965";13000;"bus";"manuell";102;150000;"diesel";"volkswagen";6;"volkswagen_transporter"
"8966";25800;"cabrio";"automatik";211;125000;"benzin";"audi";6;"audi_a5"
"8967";6000;"kombi";"automatik";150;150000;"diesel";"mercedes_benz";10;"mercedes_benz_c_klasse"
"8968";12200;"bus";"manuell";175;150000;"diesel";"ford";8;"ford_s_max"
"8969";7000;"bus";"manuell";109;70000;"cng";"volkswagen";8;"volkswagen_caddy"
"8970";18000;"coupe";"automatik";211;50000;"benzin";"volkswagen";5;"volkswagen_scirocco"
"8971";2500;"suv";"manuell";128;90000;"benzin";"kia";15;"kia_sportage"
"8972";6900;"limousine";"manuell";170;150000;"diesel";"volkswagen";9;"volkswagen_golf"
"8973";5399;"kombi";"manuell";150;150000;"benzin";"audi";13;"audi_a6"
"8974";29500;"cabrio";"automatik";211;30000;"benzin";"volkswagen";3;"volkswagen_golf"
"8975";990;"kombi";"manuell";75;150000;"benzin";"opel";19;"opel_astra"
"8976";4300;"kleinwagen";"automatik";68;70000;"diesel";"ford";12;"ford_fiesta"
"8977";19990;"kombi";"automatik";239;150000;"diesel";"audi";6;"audi_a6"
"8978";16300;"suv";"automatik";150;70000;"diesel";"nissan";6;"nissan_qashqai"
"8979";699;"kombi";"manuell";101;150000;"benzin";"opel";18;"opel_astra"
"8980";1600;"kleinwagen";"manuell";75;150000;"benzin";"peugeot";14;"peugeot_2_reihe"
"8981";6000;"bus";"manuell";105;150000;"diesel";"volkswagen";12;"volkswagen_touran"
"8982";2699;"limousine";"manuell";130;150000;"diesel";"volkswagen";15;"volkswagen_golf"
"8983";4650;"limousine";"manuell";90;150000;"diesel";"ford";7;"ford_fiesta"
"8984";2499;"kleinwagen";"manuell";75;150000;"benzin";"audi";15;"audi_a2"
"8985";2199;"bus";"manuell";75;150000;"diesel";"citroen";10;"citroen_berlingo"
"8986";2000;"kleinwagen";"automatik";75;70000;"benzin";"peugeot";14;"peugeot_2_reihe"
"8987";3850;"limousine";"manuell";163;150000;"benzin";"mercedes_benz";15;"mercedes_benz_c_klasse"
"8988";3899;"kleinwagen";"manuell";65;40000;"benzin";"kia";6;"kia_picanto"
"8989";3999;"limousine";"manuell";166;125000;"benzin";"mazda";12;"mazda_6_reihe"
"8990";2700;"bus";"automatik";145;150000;"benzin";"ford";19;"ford_galaxy"
"8991";7500;"kombi";"automatik";140;150000;"diesel";"volkswagen";7;"volkswagen_passat"
